Entity,Code,Year,Number of significant earthquakes (significant earthquakes)
Germany,DEU,1797,0
Germany,DEU,1798,0
Germany,DEU,1799,0
Germany,DEU,1800,0
Germany,DEU,1801,0
Germany,DEU,1802,0
Germany,DEU,1803,0
Germany,DEU,1804,0
Germany,DEU,1805,0
Germany,DEU,1806,0
Germany,DEU,1808,0
Germany,DEU,1809,0
Germany,DEU,1810,0
Germany,DEU,1811,0
Germany,DEU,1812,0
Germany,DEU,1813,0
Germany,DEU,1814,0
Germany,DEU,1815,0
Germany,DEU,1816,0
Germany,DEU,1817,0
Germany,DEU,1818,0
Germany,DEU,1819,0
Germany,DEU,1820,0
Germany,DEU,1821,0
Germany,DEU,1822,0
Germany,DEU,1823,0
Germany,DEU,1824,0
Germany,DEU,1825,0
Germany,DEU,1826,0
Germany,DEU,1827,0
Germany,DEU,1828,0
Germany,DEU,1829,0
Germany,DEU,1830,0
Germany,DEU,1831,0
Germany,DEU,1832,0
Germany,DEU,1833,0
Germany,DEU,1834,0
Germany,DEU,1835,0
Germany,DEU,1836,0
Germany,DEU,1837,0
Germany,DEU,1838,0
Germany,DEU,1839,0
Germany,DEU,1840,0
Germany,DEU,1841,0
Germany,DEU,1842,0
Germany,DEU,1843,0
Germany,DEU,1844,0
Germany,DEU,1845,0
Germany,DEU,1846,0
Germany,DEU,1847,0
Germany,DEU,1848,0
Germany,DEU,1849,0
Germany,DEU,1850,0
Germany,DEU,1851,0
Germany,DEU,1852,0
Germany,DEU,1853,0
Germany,DEU,1854,0
Germany,DEU,1855,0
Germany,DEU,1856,0
Germany,DEU,1857,0
Germany,DEU,1858,0
Germany,DEU,1859,0
Germany,DEU,1860,0
Germany,DEU,1861,0
Germany,DEU,1862,0
Germany,DEU,1863,0
Germany,DEU,1864,0
Germany,DEU,1865,0
Germany,DEU,1866,0
Germany,DEU,1867,0
Germany,DEU,1868,0
Germany,DEU,1869,0
Germany,DEU,1870,0
Germany,DEU,1871,0
Germany,DEU,1872,0
Germany,DEU,1873,0
Germany,DEU,1874,0
Germany,DEU,1875,0
Germany,DEU,1876,0
Germany,DEU,1877,0
Germany,DEU,1878,0
Germany,DEU,1879,0
Germany,DEU,1880,0
Germany,DEU,1881,0
Germany,DEU,1882,0
Germany,DEU,1883,0
Germany,DEU,1884,0
Germany,DEU,1885,0
Germany,DEU,1886,0
Germany,DEU,1887,0
Germany,DEU,1888,0
Germany,DEU,1889,0
Germany,DEU,1890,0
Germany,DEU,1891,0
Germany,DEU,1892,0
Germany,DEU,1893,0
Germany,DEU,1894,0
Germany,DEU,1895,0
Germany,DEU,1896,0
Germany,DEU,1897,0
Germany,DEU,1898,0
Germany,DEU,1899,0
Germany,DEU,1900,0
Germany,DEU,1901,0
Germany,DEU,1902,0
Germany,DEU,1903,0
Germany,DEU,1904,0
Germany,DEU,1905,0
Germany,DEU,1906,0
Germany,DEU,1907,0
Germany,DEU,1908,0
Germany,DEU,1909,0
Germany,DEU,1910,0
Germany,DEU,1911,0
Germany,DEU,1912,0
Germany,DEU,1913,0
Germany,DEU,1914,0
Germany,DEU,1915,0
Germany,DEU,1916,0
Germany,DEU,1917,0
Germany,DEU,1918,0
Germany,DEU,1919,0
Germany,DEU,1920,0
Germany,DEU,1921,0
Germany,DEU,1922,0
Germany,DEU,1923,0
Germany,DEU,1924,0
Germany,DEU,1925,0
Germany,DEU,1926,0
Germany,DEU,1927,0
Germany,DEU,1928,0
Germany,DEU,1929,0
Germany,DEU,1930,0
Germany,DEU,1931,0
Germany,DEU,1932,0
Germany,DEU,1933,0
Germany,DEU,1934,0
Germany,DEU,1935,0
Germany,DEU,1936,0
Germany,DEU,1937,0
Germany,DEU,1938,0
Germany,DEU,1939,0
Germany,DEU,1940,0
Germany,DEU,1941,0
Germany,DEU,1942,0
Germany,DEU,1943,0
Germany,DEU,1944,0
Germany,DEU,1945,0
Germany,DEU,1946,0
Germany,DEU,1947,0
Germany,DEU,1948,0
Germany,DEU,1949,0
Germany,DEU,1950,0
Germany,DEU,1951,0
Germany,DEU,1952,0
Germany,DEU,1953,0
Germany,DEU,1954,0
Germany,DEU,1955,0
Germany,DEU,1956,0
Germany,DEU,1957,0
Germany,DEU,1958,0
Germany,DEU,1959,0
Germany,DEU,1960,0
Germany,DEU,1961,0
Germany,DEU,1962,0
Germany,DEU,1963,0
Germany,DEU,1964,0
Germany,DEU,1965,0
Germany,DEU,1966,0
Germany,DEU,1967,0
Germany,DEU,1968,0
Germany,DEU,1969,0
Germany,DEU,1970,0
Germany,DEU,1971,0
Germany,DEU,1972,0
Germany,DEU,1973,0
Germany,DEU,1974,0
Germany,DEU,1975,0
Germany,DEU,1976,0
Germany,DEU,1977,0
Germany,DEU,1978,1
Germany,DEU,1979,0
Germany,DEU,1980,0
Germany,DEU,1981,0
Germany,DEU,1982,0
Germany,DEU,1983,0
Germany,DEU,1984,0
Germany,DEU,1985,0
Germany,DEU,1986,0
Germany,DEU,1987,0
Germany,DEU,1988,0
Germany,DEU,1989,0
Germany,DEU,1990,0
Germany,DEU,1991,0
Germany,DEU,1992,0
Germany,DEU,1993,0
Germany,DEU,1994,0
Germany,DEU,1995,0
Germany,DEU,1996,0
Germany,DEU,1997,0
Germany,DEU,1998,0
Germany,DEU,1999,0
Germany,DEU,2000,0
Germany,DEU,2001,0
Germany,DEU,2002,1
Germany,DEU,2003,1
Germany,DEU,2004,1
Germany,DEU,2005,0
Germany,DEU,2006,0
Germany,DEU,2007,0
Germany,DEU,2008,0
Germany,DEU,2009,0
Germany,DEU,2010,0
Germany,DEU,2011,0
Germany,DEU,2012,0
Germany,DEU,2013,0
Germany,DEU,2014,1
Germany,DEU,2015,0
Germany,DEU,2016,0
Germany,DEU,2017,0
Ghana,GHA,-2150,0
Ghana,GHA,-2000,0
Ghana,GHA,-1610,0
Ghana,GHA,-1566,0
Ghana,GHA,-1450,0
Ghana,GHA,-1365,0
Ghana,GHA,-1250,0
Ghana,GHA,-1050,0
Ghana,GHA,-759,0
Ghana,GHA,-590,0
Ghana,GHA,-550,0
Ghana,GHA,-525,0
Ghana,GHA,-480,0
Ghana,GHA,-479,0
Ghana,GHA,-432,0
Ghana,GHA,-426,0
Ghana,GHA,-400,0
Ghana,GHA,-373,0
Ghana,GHA,-364,0
Ghana,GHA,-330,0
Ghana,GHA,-326,0
Ghana,GHA,-282,0
Ghana,GHA,-250,0
Ghana,GHA,-227,0
Ghana,GHA,-223,0
Ghana,GHA,-221,0
Ghana,GHA,-218,0
Ghana,GHA,-217,0
Ghana,GHA,-210,0
Ghana,GHA,-198,0
Ghana,GHA,-193,0
Ghana,GHA,-186,0
Ghana,GHA,-177,0
Ghana,GHA,-70,0
Ghana,GHA,-63,0
Ghana,GHA,-60,0
Ghana,GHA,-58,0
Ghana,GHA,-50,0
Ghana,GHA,-47,0
Ghana,GHA,-33,0
Ghana,GHA,-31,0
Ghana,GHA,-27,0
Ghana,GHA,-26,0
Ghana,GHA,-15,0
Ghana,GHA,10,0
Ghana,GHA,11,0
Ghana,GHA,17,0
Ghana,GHA,23,0
Ghana,GHA,25,0
Ghana,GHA,27,0
Ghana,GHA,29,0
Ghana,GHA,33,0
Ghana,GHA,37,0
Ghana,GHA,46,0
Ghana,GHA,50,0
Ghana,GHA,52,0
Ghana,GHA,55,0
Ghana,GHA,57,0
Ghana,GHA,60,0
Ghana,GHA,62,0
Ghana,GHA,63,0
Ghana,GHA,76,0
Ghana,GHA,79,0
Ghana,GHA,89,0
Ghana,GHA,93,0
Ghana,GHA,100,0
Ghana,GHA,105,0
Ghana,GHA,109,0
Ghana,GHA,115,0
Ghana,GHA,120,0
Ghana,GHA,123,0
Ghana,GHA,128,0
Ghana,GHA,138,0
Ghana,GHA,142,0
Ghana,GHA,143,0
Ghana,GHA,155,0
Ghana,GHA,170,0
Ghana,GHA,173,0
Ghana,GHA,177,0
Ghana,GHA,180,0
Ghana,GHA,243,0
Ghana,GHA,251,0
Ghana,GHA,253,0
Ghana,GHA,258,0
Ghana,GHA,262,0
Ghana,GHA,294,0
Ghana,GHA,304,0
Ghana,GHA,306,0
Ghana,GHA,315,0
Ghana,GHA,319,0
Ghana,GHA,324,0
Ghana,GHA,334,0
Ghana,GHA,340,0
Ghana,GHA,341,0
Ghana,GHA,342,0
Ghana,GHA,344,0
Ghana,GHA,346,0
Ghana,GHA,348,0
Ghana,GHA,350,0
Ghana,GHA,355,0
Ghana,GHA,358,0
Ghana,GHA,361,0
Ghana,GHA,362,0
Ghana,GHA,365,0
Ghana,GHA,367,0
Ghana,GHA,368,0
Ghana,GHA,369,0
Ghana,GHA,382,0
Ghana,GHA,394,0
Ghana,GHA,396,0
Ghana,GHA,407,0
Ghana,GHA,412,0
Ghana,GHA,419,0
Ghana,GHA,425,0
Ghana,GHA,427,0
Ghana,GHA,438,0
Ghana,GHA,440,0
Ghana,GHA,447,0
Ghana,GHA,448,0
Ghana,GHA,450,0
Ghana,GHA,457,0
Ghana,GHA,458,0
Ghana,GHA,460,0
Ghana,GHA,470,0
Ghana,GHA,477,0
Ghana,GHA,478,0
Ghana,GHA,494,0
Ghana,GHA,499,0
Ghana,GHA,500,0
Ghana,GHA,501,0
Ghana,GHA,510,0
Ghana,GHA,512,0
Ghana,GHA,518,0
Ghana,GHA,521,0
Ghana,GHA,522,0
Ghana,GHA,525,0
Ghana,GHA,527,0
Ghana,GHA,528,0
Ghana,GHA,533,0
Ghana,GHA,543,0
Ghana,GHA,551,0
Ghana,GHA,552,0
Ghana,GHA,553,0
Ghana,GHA,554,0
Ghana,GHA,555,0
Ghana,GHA,557,0
Ghana,GHA,558,0
Ghana,GHA,565,0
Ghana,GHA,567,0
Ghana,GHA,579,0
Ghana,GHA,581,0
Ghana,GHA,587,0
Ghana,GHA,600,0
Ghana,GHA,614,0
Ghana,GHA,634,0
Ghana,GHA,649,0
Ghana,GHA,662,0
Ghana,GHA,664,0
Ghana,GHA,678,0
Ghana,GHA,684,0
Ghana,GHA,688,0
Ghana,GHA,701,0
Ghana,GHA,704,0
Ghana,GHA,713,0
Ghana,GHA,715,0
Ghana,GHA,716,0
Ghana,GHA,734,0
Ghana,GHA,735,0
Ghana,GHA,740,0
Ghana,GHA,742,0
Ghana,GHA,743,0
Ghana,GHA,744,0
Ghana,GHA,745,0
Ghana,GHA,746,0
Ghana,GHA,748,0
Ghana,GHA,749,0
Ghana,GHA,758,0
Ghana,GHA,763,0
Ghana,GHA,766,0
Ghana,GHA,777,0
Ghana,GHA,778,0
Ghana,GHA,780,0
Ghana,GHA,788,0
Ghana,GHA,793,0
Ghana,GHA,796,0
Ghana,GHA,801,0
Ghana,GHA,802,0
Ghana,GHA,803,0
Ghana,GHA,811,0
Ghana,GHA,814,0
Ghana,GHA,818,0
Ghana,GHA,820,0
Ghana,GHA,835,0
Ghana,GHA,838,0
Ghana,GHA,842,0
Ghana,GHA,844,0
Ghana,GHA,845,0
Ghana,GHA,846,0
Ghana,GHA,847,0
Ghana,GHA,850,0
Ghana,GHA,851,0
Ghana,GHA,853,0
Ghana,GHA,854,0
Ghana,GHA,855,0
Ghana,GHA,856,0
Ghana,GHA,857,0
Ghana,GHA,858,0
Ghana,GHA,859,0
Ghana,GHA,860,0
Ghana,GHA,863,0
Ghana,GHA,864,0
Ghana,GHA,867,0
Ghana,GHA,869,0
Ghana,GHA,871,0
Ghana,GHA,876,0
Ghana,GHA,881,0
Ghana,GHA,885,0
Ghana,GHA,887,0
Ghana,GHA,891,0
Ghana,GHA,893,0
Ghana,GHA,894,0
Ghana,GHA,896,0
Ghana,GHA,898,0
Ghana,GHA,910,0
Ghana,GHA,912,0
Ghana,GHA,922,0
Ghana,GHA,942,0
Ghana,GHA,943,0
Ghana,GHA,951,0
Ghana,GHA,953,0
Ghana,GHA,956,0
Ghana,GHA,957,0
Ghana,GHA,958,0
Ghana,GHA,963,0
Ghana,GHA,972,0
Ghana,GHA,977,0
Ghana,GHA,978,0
Ghana,GHA,985,0
Ghana,GHA,986,0
Ghana,GHA,990,0
Ghana,GHA,991,0
Ghana,GHA,999,0
Ghana,GHA,1000,0
Ghana,GHA,1001,0
Ghana,GHA,1003,0
Ghana,GHA,1007,0
Ghana,GHA,1008,0
Ghana,GHA,1010,0
Ghana,GHA,1013,0
Ghana,GHA,1021,0
Ghana,GHA,1022,0
Ghana,GHA,1026,0
Ghana,GHA,1033,0
Ghana,GHA,1036,0
Ghana,GHA,1037,0
Ghana,GHA,1038,0
Ghana,GHA,1039,0
Ghana,GHA,1040,0
Ghana,GHA,1042,0
Ghana,GHA,1045,0
Ghana,GHA,1046,0
Ghana,GHA,1048,0
Ghana,GHA,1052,0
Ghana,GHA,1057,0
Ghana,GHA,1058,0
Ghana,GHA,1063,0
Ghana,GHA,1064,0
Ghana,GHA,1065,0
Ghana,GHA,1066,0
Ghana,GHA,1067,0
Ghana,GHA,1068,0
Ghana,GHA,1070,0
Ghana,GHA,1072,0
Ghana,GHA,1076,0
Ghana,GHA,1082,0
Ghana,GHA,1085,0
Ghana,GHA,1086,0
Ghana,GHA,1088,0
Ghana,GHA,1089,0
Ghana,GHA,1091,0
Ghana,GHA,1096,0
Ghana,GHA,1099,0
Ghana,GHA,1101,0
Ghana,GHA,1102,0
Ghana,GHA,1106,0
Ghana,GHA,1109,0
Ghana,GHA,1111,0
Ghana,GHA,1114,0
Ghana,GHA,1115,0
Ghana,GHA,1117,0
Ghana,GHA,1118,0
Ghana,GHA,1119,0
Ghana,GHA,1125,0
Ghana,GHA,1130,0
Ghana,GHA,1137,0
Ghana,GHA,1139,0
Ghana,GHA,1143,0
Ghana,GHA,1149,0
Ghana,GHA,1151,0
Ghana,GHA,1153,0
Ghana,GHA,1155,0
Ghana,GHA,1156,0
Ghana,GHA,1157,0
Ghana,GHA,1158,0
Ghana,GHA,1160,0
Ghana,GHA,1164,0
Ghana,GHA,1169,0
Ghana,GHA,1171,0
Ghana,GHA,1172,0
Ghana,GHA,1175,0
Ghana,GHA,1176,0
Ghana,GHA,1179,0
Ghana,GHA,1180,0
Ghana,GHA,1182,0
Ghana,GHA,1183,0
Ghana,GHA,1184,0
Ghana,GHA,1201,0
Ghana,GHA,1202,0
Ghana,GHA,1208,0
Ghana,GHA,1209,0
Ghana,GHA,1211,0
Ghana,GHA,1219,0
Ghana,GHA,1222,0
Ghana,GHA,1223,0
Ghana,GHA,1227,0
Ghana,GHA,1231,0
Ghana,GHA,1233,0
Ghana,GHA,1237,0
Ghana,GHA,1241,0
Ghana,GHA,1248,0
Ghana,GHA,1255,0
Ghana,GHA,1257,0
Ghana,GHA,1259,0
Ghana,GHA,1267,0
Ghana,GHA,1268,0
Ghana,GHA,1269,0
Ghana,GHA,1272,0
Ghana,GHA,1273,0
Ghana,GHA,1275,0
Ghana,GHA,1276,0
Ghana,GHA,1277,0
Ghana,GHA,1279,0
Ghana,GHA,1280,0
Ghana,GHA,1281,0
Ghana,GHA,1283,0
Ghana,GHA,1284,0
Ghana,GHA,1286,0
Ghana,GHA,1289,0
Ghana,GHA,1290,0
Ghana,GHA,1291,0
Ghana,GHA,1293,0
Ghana,GHA,1295,0
Ghana,GHA,1298,0
Ghana,GHA,1300,0
Ghana,GHA,1301,0
Ghana,GHA,1303,0
Ghana,GHA,1304,0
Ghana,GHA,1305,0
Ghana,GHA,1306,0
Ghana,GHA,1310,0
Ghana,GHA,1314,0
Ghana,GHA,1319,0
Ghana,GHA,1320,0
Ghana,GHA,1323,0
Ghana,GHA,1327,0
Ghana,GHA,1328,0
Ghana,GHA,1329,0
Ghana,GHA,1331,0
Ghana,GHA,1332,0
Ghana,GHA,1336,0
Ghana,GHA,1337,0
Ghana,GHA,1339,0
Ghana,GHA,1340,0
Ghana,GHA,1341,0
Ghana,GHA,1343,0
Ghana,GHA,1344,0
Ghana,GHA,1345,0
Ghana,GHA,1346,0
Ghana,GHA,1347,0
Ghana,GHA,1348,0
Ghana,GHA,1349,0
Ghana,GHA,1350,0
Ghana,GHA,1351,0
Ghana,GHA,1352,0
Ghana,GHA,1353,0
Ghana,GHA,1354,0
Ghana,GHA,1356,0
Ghana,GHA,1358,0
Ghana,GHA,1359,0
Ghana,GHA,1360,0
Ghana,GHA,1361,0
Ghana,GHA,1365,0
Ghana,GHA,1367,0
Ghana,GHA,1368,0
Ghana,GHA,1372,0
Ghana,GHA,1374,0
Ghana,GHA,1375,0
Ghana,GHA,1377,0
Ghana,GHA,1380,0
Ghana,GHA,1382,0
Ghana,GHA,1383,0
Ghana,GHA,1384,0
Ghana,GHA,1385,0
Ghana,GHA,1386,0
Ghana,GHA,1387,0
Ghana,GHA,1389,0
Ghana,GHA,1390,0
Ghana,GHA,1391,0
Ghana,GHA,1399,0
Ghana,GHA,1400,0
Ghana,GHA,1402,0
Ghana,GHA,1403,0
Ghana,GHA,1404,0
Ghana,GHA,1405,0
Ghana,GHA,1406,0
Ghana,GHA,1407,0
Ghana,GHA,1408,0
Ghana,GHA,1414,0
Ghana,GHA,1417,0
Ghana,GHA,1418,0
Ghana,GHA,1419,0
Ghana,GHA,1426,0
Ghana,GHA,1427,0
Ghana,GHA,1428,0
Ghana,GHA,1431,0
Ghana,GHA,1433,0
Ghana,GHA,1440,0
Ghana,GHA,1441,0
Ghana,GHA,1443,0
Ghana,GHA,1444,0
Ghana,GHA,1445,0
Ghana,GHA,1447,0
Ghana,GHA,1448,0
Ghana,GHA,1451,0
Ghana,GHA,1454,0
Ghana,GHA,1455,0
Ghana,GHA,1456,0
Ghana,GHA,1457,0
Ghana,GHA,1458,0
Ghana,GHA,1459,0
Ghana,GHA,1461,0
Ghana,GHA,1463,0
Ghana,GHA,1464,0
Ghana,GHA,1469,0
Ghana,GHA,1471,0
Ghana,GHA,1475,0
Ghana,GHA,1478,0
Ghana,GHA,1479,0
Ghana,GHA,1481,0
Ghana,GHA,1482,0
Ghana,GHA,1483,0
Ghana,GHA,1484,0
Ghana,GHA,1485,0
Ghana,GHA,1487,0
Ghana,GHA,1488,0
Ghana,GHA,1489,0
Ghana,GHA,1490,0
Ghana,GHA,1491,0
Ghana,GHA,1493,0
Ghana,GHA,1494,0
Ghana,GHA,1495,0
Ghana,GHA,1496,0
Ghana,GHA,1498,0
Ghana,GHA,1499,0
Ghana,GHA,1500,0
Ghana,GHA,1501,0
Ghana,GHA,1502,0
Ghana,GHA,1504,0
Ghana,GHA,1505,0
Ghana,GHA,1507,0
Ghana,GHA,1508,0
Ghana,GHA,1509,0
Ghana,GHA,1510,0
Ghana,GHA,1511,0
Ghana,GHA,1512,0
Ghana,GHA,1513,0
Ghana,GHA,1514,0
Ghana,GHA,1515,0
Ghana,GHA,1516,0
Ghana,GHA,1517,0
Ghana,GHA,1518,0
Ghana,GHA,1520,0
Ghana,GHA,1522,0
Ghana,GHA,1523,0
Ghana,GHA,1524,0
Ghana,GHA,1527,0
Ghana,GHA,1530,0
Ghana,GHA,1531,0
Ghana,GHA,1535,0
Ghana,GHA,1536,0
Ghana,GHA,1537,0
Ghana,GHA,1538,0
Ghana,GHA,1539,0
Ghana,GHA,1541,0
Ghana,GHA,1542,0
Ghana,GHA,1543,0
Ghana,GHA,1545,0
Ghana,GHA,1546,0
Ghana,GHA,1547,0
Ghana,GHA,1549,0
Ghana,GHA,1550,0
Ghana,GHA,1551,0
Ghana,GHA,1552,0
Ghana,GHA,1553,0
Ghana,GHA,1555,0
Ghana,GHA,1556,0
Ghana,GHA,1560,0
Ghana,GHA,1561,0
Ghana,GHA,1562,0
Ghana,GHA,1563,0
Ghana,GHA,1564,0
Ghana,GHA,1565,0
Ghana,GHA,1566,0
Ghana,GHA,1568,0
Ghana,GHA,1570,0
Ghana,GHA,1571,0
Ghana,GHA,1573,0
Ghana,GHA,1574,0
Ghana,GHA,1575,0
Ghana,GHA,1576,0
Ghana,GHA,1577,0
Ghana,GHA,1578,0
Ghana,GHA,1579,0
Ghana,GHA,1580,0
Ghana,GHA,1581,0
Ghana,GHA,1582,0
Ghana,GHA,1584,0
Ghana,GHA,1586,0
Ghana,GHA,1587,0
Ghana,GHA,1588,0
Ghana,GHA,1589,0
Ghana,GHA,1590,0
Ghana,GHA,1591,0
Ghana,GHA,1593,0
Ghana,GHA,1594,0
Ghana,GHA,1596,0
Ghana,GHA,1597,0
Ghana,GHA,1598,0
Ghana,GHA,1599,0
Ghana,GHA,1600,0
Ghana,GHA,1601,0
Ghana,GHA,1602,0
Ghana,GHA,1603,0
Ghana,GHA,1604,0
Ghana,GHA,1605,0
Ghana,GHA,1606,0
Ghana,GHA,1608,0
Ghana,GHA,1609,0
Ghana,GHA,1610,0
Ghana,GHA,1611,0
Ghana,GHA,1612,0
Ghana,GHA,1613,0
Ghana,GHA,1614,0
Ghana,GHA,1615,0
Ghana,GHA,1616,0
Ghana,GHA,1618,0
Ghana,GHA,1619,0
Ghana,GHA,1620,0
Ghana,GHA,1621,0
Ghana,GHA,1622,0
Ghana,GHA,1624,0
Ghana,GHA,1625,0
Ghana,GHA,1626,0
Ghana,GHA,1627,0
Ghana,GHA,1628,0
Ghana,GHA,1629,0
Ghana,GHA,1630,0
Ghana,GHA,1631,0
Ghana,GHA,1632,0
Ghana,GHA,1633,0
Ghana,GHA,1634,0
Ghana,GHA,1636,1
Ghana,GHA,1638,0
Ghana,GHA,1639,0
Ghana,GHA,1640,0
Ghana,GHA,1641,0
Ghana,GHA,1642,0
Ghana,GHA,1643,0
Ghana,GHA,1644,0
Ghana,GHA,1645,0
Ghana,GHA,1646,0
Ghana,GHA,1647,0
Ghana,GHA,1648,0
Ghana,GHA,1649,0
Ghana,GHA,1650,0
Ghana,GHA,1651,0
Ghana,GHA,1652,0
Ghana,GHA,1653,0
Ghana,GHA,1654,0
Ghana,GHA,1655,0
Ghana,GHA,1656,0
Ghana,GHA,1657,0
Ghana,GHA,1658,0
Ghana,GHA,1659,0
Ghana,GHA,1660,0
Ghana,GHA,1661,0
Ghana,GHA,1662,0
Ghana,GHA,1663,0
Ghana,GHA,1664,0
Ghana,GHA,1665,0
Ghana,GHA,1666,0
Ghana,GHA,1667,0
Ghana,GHA,1668,0
Ghana,GHA,1669,0
Ghana,GHA,1670,0
Ghana,GHA,1671,0
Ghana,GHA,1672,0
Ghana,GHA,1673,0
Ghana,GHA,1674,0
Ghana,GHA,1675,0
Ghana,GHA,1676,0
Ghana,GHA,1677,0
Ghana,GHA,1678,0
Ghana,GHA,1679,0
Ghana,GHA,1680,0
Ghana,GHA,1681,0
Ghana,GHA,1682,0
Ghana,GHA,1683,0
Ghana,GHA,1684,0
Ghana,GHA,1687,0
Ghana,GHA,1688,0
Ghana,GHA,1689,0
Ghana,GHA,1690,0
Ghana,GHA,1691,0
Ghana,GHA,1692,0
Ghana,GHA,1693,0
Ghana,GHA,1694,0
Ghana,GHA,1695,0
Ghana,GHA,1696,0
Ghana,GHA,1697,0
Ghana,GHA,1698,0
Ghana,GHA,1699,0
Ghana,GHA,1700,0
Ghana,GHA,1701,0
Ghana,GHA,1702,0
Ghana,GHA,1703,0
Ghana,GHA,1704,0
Ghana,GHA,1705,0
Ghana,GHA,1706,0
Ghana,GHA,1707,0
Ghana,GHA,1708,0
Ghana,GHA,1709,0
Ghana,GHA,1710,0
Ghana,GHA,1711,0
Ghana,GHA,1713,0
Ghana,GHA,1714,0
Ghana,GHA,1715,0
Ghana,GHA,1716,0
Ghana,GHA,1717,0
Ghana,GHA,1718,0
Ghana,GHA,1719,0
Ghana,GHA,1720,0
Ghana,GHA,1721,0
Ghana,GHA,1722,0
Ghana,GHA,1723,0
Ghana,GHA,1725,0
Ghana,GHA,1726,0
Ghana,GHA,1727,0
Ghana,GHA,1728,0
Ghana,GHA,1729,0
Ghana,GHA,1730,0
Ghana,GHA,1731,0
Ghana,GHA,1732,0
Ghana,GHA,1733,0
Ghana,GHA,1734,0
Ghana,GHA,1735,0
Ghana,GHA,1736,0
Ghana,GHA,1737,0
Ghana,GHA,1738,0
Ghana,GHA,1739,0
Ghana,GHA,1740,0
Ghana,GHA,1741,0
Ghana,GHA,1742,0
Ghana,GHA,1743,0
Ghana,GHA,1744,0
Ghana,GHA,1746,0
Ghana,GHA,1747,0
Ghana,GHA,1748,0
Ghana,GHA,1749,0
Ghana,GHA,1750,0
Ghana,GHA,1751,0
Ghana,GHA,1752,0
Ghana,GHA,1754,0
Ghana,GHA,1755,0
Ghana,GHA,1756,0
Ghana,GHA,1757,0
Ghana,GHA,1758,0
Ghana,GHA,1759,0
Ghana,GHA,1760,0
Ghana,GHA,1761,0
Ghana,GHA,1762,0
Ghana,GHA,1763,0
Ghana,GHA,1764,0
Ghana,GHA,1765,0
Ghana,GHA,1766,0
Ghana,GHA,1767,0
Ghana,GHA,1768,0
Ghana,GHA,1769,0
Ghana,GHA,1770,0
Ghana,GHA,1771,0
Ghana,GHA,1772,0
Ghana,GHA,1773,0
Ghana,GHA,1774,0
Ghana,GHA,1775,0
Ghana,GHA,1776,0
Ghana,GHA,1777,0
Ghana,GHA,1778,0
Ghana,GHA,1779,0
Ghana,GHA,1780,0
Ghana,GHA,1781,0
Ghana,GHA,1782,0
Ghana,GHA,1783,0
Ghana,GHA,1784,0
Ghana,GHA,1785,0
Ghana,GHA,1786,0
Ghana,GHA,1787,0
Ghana,GHA,1788,0
Ghana,GHA,1789,0
Ghana,GHA,1790,0
Ghana,GHA,1791,0
Ghana,GHA,1792,0
Ghana,GHA,1793,0
Ghana,GHA,1794,0
Ghana,GHA,1795,0
Ghana,GHA,1796,0
Ghana,GHA,1797,0
Ghana,GHA,1798,0
Ghana,GHA,1799,0
Ghana,GHA,1800,0
Ghana,GHA,1801,0
Ghana,GHA,1802,0
Ghana,GHA,1803,0
Ghana,GHA,1804,0
Ghana,GHA,1805,0
Ghana,GHA,1806,0
Ghana,GHA,1808,0
Ghana,GHA,1809,0
Ghana,GHA,1810,0
Ghana,GHA,1811,0
Ghana,GHA,1812,0
Ghana,GHA,1813,0
Ghana,GHA,1814,0
Ghana,GHA,1815,0
Ghana,GHA,1816,0
Ghana,GHA,1817,0
Ghana,GHA,1818,0
Ghana,GHA,1819,0
Ghana,GHA,1820,0
Ghana,GHA,1821,0
Ghana,GHA,1822,0
Ghana,GHA,1823,0
Ghana,GHA,1824,0
Ghana,GHA,1825,0
Ghana,GHA,1826,0
Ghana,GHA,1827,0
Ghana,GHA,1828,0
Ghana,GHA,1829,0
Ghana,GHA,1830,0
Ghana,GHA,1831,0
Ghana,GHA,1832,0
Ghana,GHA,1833,0
Ghana,GHA,1834,0
Ghana,GHA,1835,0
Ghana,GHA,1836,0
Ghana,GHA,1837,0
Ghana,GHA,1838,0
Ghana,GHA,1839,0
Ghana,GHA,1840,0
Ghana,GHA,1841,0
Ghana,GHA,1842,0
Ghana,GHA,1843,0
Ghana,GHA,1844,0
Ghana,GHA,1845,0
Ghana,GHA,1846,0
Ghana,GHA,1847,0
Ghana,GHA,1848,0
Ghana,GHA,1849,0
Ghana,GHA,1850,0
Ghana,GHA,1851,0
Ghana,GHA,1852,0
Ghana,GHA,1853,0
Ghana,GHA,1854,0
Ghana,GHA,1855,0
Ghana,GHA,1856,0
Ghana,GHA,1857,0
Ghana,GHA,1858,0
Ghana,GHA,1859,0
Ghana,GHA,1860,0
Ghana,GHA,1861,0
Ghana,GHA,1862,1
Ghana,GHA,1863,0
Ghana,GHA,1864,0
Ghana,GHA,1865,0
Ghana,GHA,1866,0
Ghana,GHA,1867,0
Ghana,GHA,1868,0
Ghana,GHA,1869,0
Ghana,GHA,1870,0
Ghana,GHA,1871,0
Ghana,GHA,1872,1
Ghana,GHA,1873,0
Ghana,GHA,1874,0
Ghana,GHA,1875,0
Ghana,GHA,1876,0
Ghana,GHA,1877,0
Ghana,GHA,1878,0
Ghana,GHA,1879,0
